geneticSequenceID,taxonID,sequenceTaxonAuthorityID,confidence
175912,SH209104.07FU,unite_v3,99.5
175919,SH488263.07FU,unite_v3,84.8
175926,SH488263.07FU,unite_v3,84.8
175933,SH460857.07FU,unite_v3,93.4
175940,SH460857.07FU,unite_v3,93.4
175947,SH532758.07FU,unite_v3,95.4
175954,SH532758.07FU,unite_v3,95.4
175961,SH532758.07FU,unite_v3,95.4
175968,SH197341.07FU,unite_v3,98.6
175975,SH197341.07FU,unite_v3,98.6
175982,SH197341.07FU,unite_v3,98.6
175989,SH197341.07FU,unite_v3,98.6
175996,SH197341.07FU,unite_v3,98.6
176003,SH197341.07FU,unite_v3,98.6
176010,SH197341.07FU,unite_v3,98.6
176017,SH214081.07FU,unite_v3,89.6
176024,SH214081.07FU,unite_v3,89.6
176031,SH213255.07FU,unite_v3,71.4
176038,SH213255.07FU,unite_v3,71.4
176045,SH213255.07FU,unite_v3,71.4
176052,SH012152.07FU,unite_v3,97.2
176059,SH199342.07FU,unite_v3,95.7
176066,SH199342.07FU,unite_v3,95.7
176073,SH183868.07FU,unite_v3,83.6
176080,SH023358.07FU,unite_v3,93.8
176087,SH023358.07FU,unite_v3,93.8
176094,SH001662.07FU,unite_v3,96.1
176101,SH001662.07FU,unite_v3,96.1
176108,SH001662.07FU,unite_v3,96.1
176115,SH497494.07FU,unite_v3,88.8
176122,SH016649.07FU,unite_v3,83.4
176129,SH016649.07FU,unite_v3,83.4
176136,SH016649.07FU,unite_v3,83.4
176143,SH473800.07FU,unite_v3,90.7
176150,SH473800.07FU,unite_v3,90.7
176157,SH176516.07FU,unite_v3,97.4
176164,SH205735.07FU,unite_v3,87.3
176171,SH205735.07FU,unite_v3,87.3
176178,SH205735.07FU,unite_v3,87.3
176185,SH206092.07FU,unite_v3,89.2
176192,SH206092.07FU,unite_v3,89.2
176199,SH206092.07FU,unite_v3,89.2
176206,SH526196.07FU,unite_v3,94.2
176213,SH526196.07FU,unite_v3,94.2
176220,SH526196.07FU,unite_v3,94.2
176227,SH186578.07FU,unite_v3,100.0
176234,SH186578.07FU,unite_v3,100.0
176241,SH186578.07FU,unite_v3,100.0
176248,SH186578.07FU,unite_v3,100.0
176255,SH186578.07FU,unite_v3,100.0
176262,SH008557.07FU,unite_v3,77.4
176269,SH008557.07FU,unite_v3,77.4
176276,SH008557.07FU,unite_v3,77.4
176283,SH200167.07FU,unite_v3,100.0
176290,SH200167.07FU,unite_v3,100.0
176297,SH490031.07FU,unite_v3,89.5
176304,SH020116.07FU,unite_v3,85.0
176311,SH020116.07FU,unite_v3,85.0
176318,SH079878.07FU,unite_v3,91.4
176325,SH005164.07FU,unite_v3,95.7
176332,SH005164.07FU,unite_v3,95.7
176339,SH028804.07FU,unite_v3,96.9
176346,SH488264.07FU,unite_v3,100.0
176353,SH104899.07FU,unite_v3,91.3
176360,SH104899.07FU,unite_v3,91.3
176367,SH104899.07FU,unite_v3,91.3
176374,SH186576.07FU,unite_v3,100.0
176381,SH186576.07FU,unite_v3,100.0
176388,SH186576.07FU,unite_v3,100.0
176395,SH186576.07FU,unite_v3,100.0
176402,SH186576.07FU,unite_v3,100.0
176409,SH186576.07FU,unite_v3,100.0
176416,SH193518.07FU,unite_v3,100.0
176423,SH193518.07FU,unite_v3,100.0
176430,SH193518.07FU,unite_v3,100.0
176437,SH193518.07FU,unite_v3,100.0
176444,SH220519.07FU,unite_v3,97.7
176451,SH462873.07FU,unite_v3,83.2
176458,SH462873.07FU,unite_v3,83.2
176465,SH219838.07FU,unite_v3,70.4
176472,SH174973.07FU,unite_v3,100.0
176479,SH174973.07FU,unite_v3,100.0
176486,SH526796.07FU,unite_v3,90.3
176493,SH526796.07FU,unite_v3,90.3
176500,SH190431.07FU,unite_v3,84.3
176507,SH190431.07FU,unite_v3,84.3
176514,SH190431.07FU,unite_v3,84.3
176521,SH180015.07FU,unite_v3,96.5
176528,SH180015.07FU,unite_v3,96.5
176535,SH014374.07FU,unite_v3,96.8
176542,SH014374.07FU,unite_v3,96.8
176549,SH014374.07FU,unite_v3,96.8
176556,SH022890.07FU,unite_v3,92.6
176563,SH022890.07FU,unite_v3,92.6
176570,SH182516.07FU,unite_v3,100.0
176577,SH182516.07FU,unite_v3,100.0
176584,SH217448.07FU,unite_v3,96.9
176591,SH473800.07FU,unite_v3,84.1
176598,SH473800.07FU,unite_v3,84.1
176605,SH473800.07FU,unite_v3,84.1
176612,SH020057.07FU,unite_v3,86.6
176619,SH207011.07FU,unite_v3,96.8
176626,SH207011.07FU,unite_v3,96.8
176633,SH522445.07FU,unite_v3,90.9
176640,SH212869.07FU,unite_v3,98.0
176647,SH212869.07FU,unite_v3,98.0
176654,SH212869.07FU,unite_v3,98.0
176661,SH212869.07FU,unite_v3,98.0
176668,SH212869.07FU,unite_v3,98.0
176675,SH222043.07FU,unite_v3,98.7
176682,SH177360.07FU,unite_v3,97.3
176689,SH203328.07FU,unite_v3,72.9
176696,SH179802.07FU,unite_v3,100.0
176703,SH179802.07FU,unite_v3,100.0
176710,SH179802.07FU,unite_v3,100.0
176717,SH180060.07FU,unite_v3,88.8
176724,SH180060.07FU,unite_v3,88.8
176731,SH180060.07FU,unite_v3,88.8
176738,SH213332.07FU,unite_v3,99.4
176745,SH213332.07FU,unite_v3,99.4
176752,SH005841.07FU,unite_v3,96.7
176759,SH001350.07FU,unite_v3,92.5
176766,SH000650.07FU,unite_v3,99.2
176773,SH000650.07FU,unite_v3,99.2
176780,SH000650.07FU,unite_v3,99.2
176787,SH219501.07FU,unite_v3,97.8
176794,SH219501.07FU,unite_v3,97.8
176801,SH219501.07FU,unite_v3,97.8
176808,SH219501.07FU,unite_v3,97.8
176815,SH219501.07FU,unite_v3,97.8
176822,SH186205.07FU,unite_v3,99.6
176829,SH186205.07FU,unite_v3,99.6
176836,SH471595.07FU,unite_v3,98.0
176843,SH221975.07FU,unite_v3,97.2
176850,SH221975.07FU,unite_v3,97.2
176857,SH221975.07FU,unite_v3,97.2
176864,SH027208.07FU,unite_v3,92.1
176871,SH027208.07FU,unite_v3,92.1
176878,SH027208.07FU,unite_v3,92.1
176885,SH020057.07FU,unite_v3,91.5
176892,SH020057.07FU,unite_v3,91.5
176899,SH459443.07FU,unite_v3,81.2
176906,SH459443.07FU,unite_v3,81.2
176913,SH459443.07FU,unite_v3,81.2
176920,SH459443.07FU,unite_v3,81.2
176927,SH459443.07FU,unite_v3,81.2
176934,SH022576.07FU,unite_v3,89.1
176941,SH483278.07FU,unite_v3,98.7
176948,SH483278.07FU,unite_v3,98.7
176955,SH483278.07FU,unite_v3,98.7
176962,SH483278.07FU,unite_v3,98.7
176969,SH483278.07FU,unite_v3,98.7
176976,SH010968.07FU,unite_v3,71.3
176983,SH010968.07FU,unite_v3,71.3
176990,SH219764.07FU,unite_v3,73.5
176997,SH205078.07FU,unite_v3,100.0
177004,SH205078.07FU,unite_v3,100.0
177011,SH205078.07FU,unite_v3,100.0
177018,SH205078.07FU,unite_v3,100.0
177025,SH205078.07FU,unite_v3,100.0
177032,SH217934.07FU,unite_v3,99.0
177039,SH012592.07FU,unite_v3,86.3
177046,SH012592.07FU,unite_v3,86.3
177053,SH484433.07FU,unite_v3,80.1
177060,SH206058.07FU,unite_v3,93.4
177067,SH004308.07FU,unite_v3,98.0
177074,SH004308.07FU,unite_v3,98.0
177081,SH004308.07FU,unite_v3,98.0
177088,SH004308.07FU,unite_v3,98.0
177095,SH200684.07FU,unite_v3,94.1
177102,SH193774.07FU,unite_v3,82.4
177109,SH193774.07FU,unite_v3,82.4
177116,SH020529.07FU,unite_v3,96.3
177123,SH207862.07FU,unite_v3,72.9
177130,SH480786.07FU,unite_v3,71.7
177137,SH480786.07FU,unite_v3,71.7
177144,SH480786.07FU,unite_v3,71.7
177151,SH186051.07FU,unite_v3,94.4
177158,SH027208.07FU,unite_v3,95.8
177165,SH027208.07FU,unite_v3,95.8
177172,SH027208.07FU,unite_v3,95.8
177179,SH027208.07FU,unite_v3,95.8
177186,SH027208.07FU,unite_v3,95.8
177193,SH027208.07FU,unite_v3,95.8
177200,SH027208.07FU,unite_v3,95.8
177207,SH212106.07FU,unite_v3,85.0
177214,SH207036.07FU,unite_v3,74.5
177221,SH196078.07FU,unite_v3,87.4
177228,SH217170.07FU,unite_v3,95.2
177235,SH217170.07FU,unite_v3,95.2
177242,SH217170.07FU,unite_v3,95.2
177249,SH208606.07FU,unite_v3,96.2
177256,SH199605.07FU,unite_v3,88.9
177263,SH199605.07FU,unite_v3,88.9
177270,SH496012.07FU,unite_v3,96.0
177277,SH009210.07FU,unite_v3,99.0
177284,SH009210.07FU,unite_v3,99.0
177291,SH216860.07FU,unite_v3,82.9
177298,SH216860.07FU,unite_v3,82.9
177305,SH216860.07FU,unite_v3,82.9
177312,SH216860.07FU,unite_v3,82.9
177319,SH216860.07FU,unite_v3,82.9
177326,SH216860.07FU,unite_v3,82.9
177333,SH216860.07FU,unite_v3,82.9
177340,SH216860.07FU,unite_v3,82.9
177347,SH214029.07FU,unite_v3,92.5
177354,SH214029.07FU,unite_v3,92.5
177361,SH214029.07FU,unite_v3,92.5
177368,SH008564.07FU,unite_v3,98.5
177375,SH008564.07FU,unite_v3,98.5
177382,SH008564.07FU,unite_v3,98.5
177389,SH008564.07FU,unite_v3,98.5
177396,SH007384.07FU,unite_v3,98.7
177403,SH007384.07FU,unite_v3,98.7
177410,SH007384.07FU,unite_v3,98.7
177417,SH007384.07FU,unite_v3,98.7
177424,SH007384.07FU,unite_v3,98.7
177431,SH467637.07FU,unite_v3,100.0
177438,SH467637.07FU,unite_v3,100.0
177445,SH467637.07FU,unite_v3,100.0
177452,SH467637.07FU,unite_v3,100.0
177459,SH467637.07FU,unite_v3,100.0
177466,SH467637.07FU,unite_v3,100.0
177473,SH467637.07FU,unite_v3,100.0
177480,SH467637.07FU,unite_v3,100.0
177487,SH467637.07FU,unite_v3,100.0
177494,SH467637.07FU,unite_v3,100.0
177501,SH020116.07FU,unite_v3,86.5
177508,SH128859.07FU,unite_v3,88.7
177515,SH209643.07FU,unite_v3,96.8
177522,SH209643.07FU,unite_v3,96.8
177529,SH209643.07FU,unite_v3,96.8
177536,SH199444.07FU,unite_v3,97.1
177543,SH011031.07FU,unite_v3,94.2
177550,SH011031.07FU,unite_v3,94.2
177557,SH217581.07FU,unite_v3,98.8
177564,SH217581.07FU,unite_v3,98.8
177571,SH217581.07FU,unite_v3,98.8
177578,SH033027.07FU,unite_v3,82.5
177585,SH203149.07FU,unite_v3,97.4
177592,SH203149.07FU,unite_v3,97.4
177599,SH203149.07FU,unite_v3,97.4
177606,SH219452.07FU,unite_v3,74.4
177613,SH220956.07FU,unite_v3,99.3
177620,SH220956.07FU,unite_v3,99.3
177627,SH220956.07FU,unite_v3,99.3
177634,SH220956.07FU,unite_v3,99.3
177641,SH220956.07FU,unite_v3,99.3
177648,SH495085.07FU,unite_v3,98.8
177655,SH495085.07FU,unite_v3,98.8
177662,SH495085.07FU,unite_v3,98.8
177669,SH176832.07FU,unite_v3,90.2
177676,SH016828.07FU,unite_v3,93.3
177683,SH016828.07FU,unite_v3,93.3
177690,SH016828.07FU,unite_v3,93.3
177697,SH016828.07FU,unite_v3,93.3
177704,SH016828.07FU,unite_v3,93.3
177711,SH016828.07FU,unite_v3,93.3
177718,SH016828.07FU,unite_v3,93.3
177725,SH016828.07FU,unite_v3,93.3
177732,SH016828.07FU,unite_v3,93.3
177739,SH197558.07FU,unite_v3,87.8
177746,SH197558.07FU,unite_v3,87.8
177753,SH197558.07FU,unite_v3,87.8
177760,SH197558.07FU,unite_v3,87.8
177767,SH197558.07FU,unite_v3,87.8
177774,SH197558.07FU,unite_v3,87.8
177781,SH200238.07FU,unite_v3,98.8
177788,SH527450.07FU,unite_v3,99.5
177795,SH527450.07FU,unite_v3,99.5
177802,SH527450.07FU,unite_v3,99.5
177809,SH220363.07FU,unite_v3,97.5
177816,SH220363.07FU,unite_v3,97.5
177823,SH186441.07FU,unite_v3,99.6
177830,SH186441.07FU,unite_v3,99.6
177837,SH016154.07FU,unite_v3,96.9
177844,SH527871.07FU,unite_v3,98.6
177851,SH527871.07FU,unite_v3,98.6
177858,SH183071.07FU,unite_v3,96.2
177865,SH183071.07FU,unite_v3,96.2
177872,SH176913.07FU,unite_v3,100.0
177879,SH176913.07FU,unite_v3,100.0
177886,SH176913.07FU,unite_v3,100.0
177893,SH176913.07FU,unite_v3,100.0
177900,SH176913.07FU,unite_v3,100.0
177907,SH176913.07FU,unite_v3,100.0
177914,SH483502.07FU,unite_v3,78.3
177921,SH483502.07FU,unite_v3,78.3
177928,SH483502.07FU,unite_v3,78.3
177935,SH483502.07FU,unite_v3,78.3
177942,SH483502.07FU,unite_v3,78.3
177949,SH483502.07FU,unite_v3,78.3
177956,SH210480.07FU,unite_v3,89.3
177963,SH210480.07FU,unite_v3,89.3
177970,SH474374.07FU,unite_v3,98.7
177977,SH015127.07FU,unite_v3,74.9
177984,SH015127.07FU,unite_v3,74.9
177991,SH015127.07FU,unite_v3,74.9
177998,SH211892.07FU,unite_v3,100.0
178005,SH211892.07FU,unite_v3,100.0
178012,SH028217.07FU,unite_v3,89.0
178019,SH028217.07FU,unite_v3,89.0
178026,SH028217.07FU,unite_v3,89.0
178033,SH204310.07FU,unite_v3,96.6
178040,SH204310.07FU,unite_v3,96.6
178047,SH204310.07FU,unite_v3,96.6
178054,SH456020.07FU,unite_v3,82.5
178061,SH197655.07FU,unite_v3,93.8
178068,SH197655.07FU,unite_v3,93.8
178075,SH197655.07FU,unite_v3,93.8
178082,SH197655.07FU,unite_v3,93.8
178089,SH197655.07FU,unite_v3,93.8
178096,SH018540.07FU,unite_v3,93.1
178103,SH220678.07FU,unite_v3,99.5
178110,SH007634.07FU,unite_v3,98.4
178117,SH007634.07FU,unite_v3,98.4
178124,SH007634.07FU,unite_v3,98.4
178131,SH194488.07FU,unite_v3,98.3
178138,SH194488.07FU,unite_v3,98.3
178145,SH194488.07FU,unite_v3,98.3
178152,SH194488.07FU,unite_v3,98.3
178159,SH465736.07FU,unite_v3,98.8
178166,SH465736.07FU,unite_v3,98.8
178173,SH175226.07FU,unite_v3,95.8
178180,SH175226.07FU,unite_v3,95.8
178187,SH204543.07FU,unite_v3,77.7
178194,SH204543.07FU,unite_v3,77.7
178201,SH204543.07FU,unite_v3,77.7
178208,SH203658.07FU,unite_v3,96.1
178215,SH203658.07FU,unite_v3,96.1
178222,SH487408.07FU,unite_v3,85.4
178229,SH487408.07FU,unite_v3,85.4
178236,SH022898.07FU,unite_v3,80.5
178243,SH220744.07FU,unite_v3,100.0
178250,SH220744.07FU,unite_v3,100.0
178257,SH028723.07FU,unite_v3,99.5
178264,SH028723.07FU,unite_v3,99.5
178271,SH028723.07FU,unite_v3,99.5
178278,SH028723.07FU,unite_v3,99.5
178285,SH522011.07FU,unite_v3,99.4
178292,SH522011.07FU,unite_v3,99.4
178299,SH522011.07FU,unite_v3,99.4
178306,SH522011.07FU,unite_v3,99.4
178313,SH522011.07FU,unite_v3,99.4
178320,SH207565.07FU,unite_v3,94.8
178327,SH207565.07FU,unite_v3,94.8
178334,SH213412.07FU,unite_v3,100.0
178341,SH213412.07FU,unite_v3,100.0
178348,SH213412.07FU,unite_v3,100.0
178355,SH213412.07FU,unite_v3,100.0
178362,SH213412.07FU,unite_v3,100.0
178369,SH213412.07FU,unite_v3,100.0
178376,SH187717.07FU,unite_v3,100.0
178383,SH187717.07FU,unite_v3,100.0
178390,SH187717.07FU,unite_v3,100.0
178397,SH221778.07FU,unite_v3,100.0
178404,SH221778.07FU,unite_v3,100.0
178411,SH221778.07FU,unite_v3,100.0
178418,SH221778.07FU,unite_v3,100.0
178425,SH207008.07FU,unite_v3,100.0
178432,SH207008.07FU,unite_v3,100.0
178439,SH012145.07FU,unite_v3,97.2
178446,SH012145.07FU,unite_v3,97.2
178453,SH012145.07FU,unite_v3,97.2
178460,SH492575.07FU,unite_v3,90.7
178467,SH492575.07FU,unite_v3,90.7
178474,SH014364.07FU,unite_v3,100.0
178481,SH014364.07FU,unite_v3,100.0
178488,SH216877.07FU,unite_v3,97.9
178495,SH216877.07FU,unite_v3,97.9
178502,SH468459.07FU,unite_v3,87.5
178509,SH022888.07FU,unite_v3,98.9
178516,SH022888.07FU,unite_v3,98.9
178523,SH197586.07FU,unite_v3,96.6
178530,SH197586.07FU,unite_v3,96.6
178537,SH197586.07FU,unite_v3,96.6
178544,SH197586.07FU,unite_v3,96.6
178551,SH197586.07FU,unite_v3,96.6
178558,SH028195.07FU,unite_v3,90.7
178565,SH028195.07FU,unite_v3,90.7
178572,SH203866.07FU,unite_v3,78.1
178579,SH203866.07FU,unite_v3,78.1
178586,SH025236.07FU,unite_v3,97.2
178593,SH204543.07FU,unite_v3,82.2
178600,SH203658.07FU,unite_v3,100.0
178607,SH203658.07FU,unite_v3,100.0
178614,SH203658.07FU,unite_v3,100.0
178621,SH203658.07FU,unite_v3,100.0
178628,SH459296.07FU,unite_v3,84.0
178635,SH459296.07FU,unite_v3,84.0
178642,SH026686.07FU,unite_v3,84.1
178649,SH026686.07FU,unite_v3,84.1
178656,SH212835.07FU,unite_v3,99.0
178663,SH212835.07FU,unite_v3,99.0
178670,SH180900.07FU,unite_v3,95.1
178677,SH180900.07FU,unite_v3,95.1
178684,SH180900.07FU,unite_v3,95.1
178691,SH192624.07FU,unite_v3,97.9
178698,SH192624.07FU,unite_v3,97.9
178705,SH030357.07FU,unite_v3,79.9
178712,SH477104.07FU,unite_v3,80.6
178719,SH176095.07FU,unite_v3,97.8
178726,SH176095.07FU,unite_v3,97.8
178733,SH176095.07FU,unite_v3,97.8
178740,SH184179.07FU,unite_v3,99.3
178747,SH025270.07FU,unite_v3,85.6
178754,SH025270.07FU,unite_v3,85.6
178761,SH025270.07FU,unite_v3,85.6
178768,SH025270.07FU,unite_v3,85.6
178775,SH023335.07FU,unite_v3,91.4
178782,SH023335.07FU,unite_v3,91.4
178789,SH199433.07FU,unite_v3,100.0
178796,SH199433.07FU,unite_v3,100.0
178803,SH199433.07FU,unite_v3,100.0
178810,SH489033.07FU,unite_v3,91.9
178817,SH182953.07FU,unite_v3,98.7
178824,SH175989.07FU,unite_v3,100.0
178831,SH199933.07FU,unite_v3,100.0
178838,SH468606.07FU,unite_v3,87.2
178845,SH468606.07FU,unite_v3,87.2
178852,SH468606.07FU,unite_v3,87.2
178859,SH190268.07FU,unite_v3,95.4
178866,SH030363.07FU,unite_v3,88.2
178873,SH209938.07FU,unite_v3,96.6
178880,SH183002.07FU,unite_v3,97.4
178887,SH183002.07FU,unite_v3,97.4
178894,SH183002.07FU,unite_v3,97.4
178901,SH183002.07FU,unite_v3,97.4
178908,SH183002.07FU,unite_v3,97.4
178915,SH183002.07FU,unite_v3,97.4
178922,SH493660.07FU,unite_v3,96.1
178929,SH202607.07FU,unite_v3,92.1
178936,SH202607.07FU,unite_v3,92.1
178943,SH202607.07FU,unite_v3,92.1
178950,SH202607.07FU,unite_v3,92.1
178957,SH202607.07FU,unite_v3,92.1
178964,SH202607.07FU,unite_v3,92.1
178971,SH028195.07FU,unite_v3,90.7
178978,SH028195.07FU,unite_v3,90.7
178985,SH495464.07FU,unite_v3,100.0
178992,SH495464.07FU,unite_v3,100.0
178999,SH495464.07FU,unite_v3,100.0
179006,SH090066.07FU,unite_v3,99.6
179013,SH487149.07FU,unite_v3,71.1
179020,SH487149.07FU,unite_v3,71.1
179027,SH025366.07FU,unite_v3,77.1
179034,SH025366.07FU,unite_v3,77.1
179041,SH463468.07FU,unite_v3,98.6
179048,SH463468.07FU,unite_v3,98.6
179055,SH463468.07FU,unite_v3,98.6
179062,SH463468.07FU,unite_v3,98.6
179069,SH463468.07FU,unite_v3,98.6
179076,SH463468.07FU,unite_v3,98.6
179083,SH463468.07FU,unite_v3,98.6
179090,SH473947.07FU,unite_v3,100.0
179097,SH473947.07FU,unite_v3,100.0
179104,SH004487.07FU,unite_v3,91.0
179111,SH004487.07FU,unite_v3,91.0
179118,SH008830.07FU,unite_v3,93.1
179125,SH008830.07FU,unite_v3,93.1
179132,SH008830.07FU,unite_v3,93.1
179139,SH208967.07FU,unite_v3,100.0
179146,SH208967.07FU,unite_v3,100.0
179153,SH208967.07FU,unite_v3,100.0
179160,SH000332.07FU,unite_v3,93.4
179167,SH000332.07FU,unite_v3,93.4
179174,SH191180.07FU,unite_v3,99.2
179181,SH194694.07FU,unite_v3,97.9
179188,SH194694.07FU,unite_v3,97.9
179195,SH180273.07FU,unite_v3,99.1
179202,SH180273.07FU,unite_v3,99.1
179209,SH192143.07FU,unite_v3,92.2
179216,SH192143.07FU,unite_v3,92.2
179223,SH203150.07FU,unite_v3,97.9
179230,SH203150.07FU,unite_v3,97.9
179237,SH203150.07FU,unite_v3,97.9
179244,SH203654.07FU,unite_v3,81.2
179251,SH180898.07FU,unite_v3,91.4
179258,SH211778.07FU,unite_v3,72.7
179265,SH180664.07FU,unite_v3,96.5
179272,SH180664.07FU,unite_v3,96.5
179279,SH180664.07FU,unite_v3,96.5
179286,SH180664.07FU,unite_v3,96.5
179293,SH180664.07FU,unite_v3,96.5
179300,SH180664.07FU,unite_v3,96.5
179307,SH180664.07FU,unite_v3,96.5
179314,SH180664.07FU,unite_v3,96.5
179321,SH180664.07FU,unite_v3,96.5
179328,SH521497.07FU,unite_v3,88.4
179335,SH521497.07FU,unite_v3,88.4
179342,SH185862.07FU,unite_v3,99.5
179349,SH185862.07FU,unite_v3,99.5
179356,SH185862.07FU,unite_v3,99.5
179363,SH185862.07FU,unite_v3,99.5
179370,SH185862.07FU,unite_v3,99.5
179377,SH185862.07FU,unite_v3,99.5
179384,SH185862.07FU,unite_v3,99.5
179391,SH185862.07FU,unite_v3,99.5
179398,SH185862.07FU,unite_v3,99.5
179405,SH496612.07FU,unite_v3,100.0
179412,SH496612.07FU,unite_v3,100.0
179419,SH213270.07FU,unite_v3,88.1
179426,SH213270.07FU,unite_v3,88.1
179433,SH213270.07FU,unite_v3,88.1
179440,SH176621.07FU,unite_v3,78.5
179447,SH196078.07FU,unite_v3,100.0
179454,SH218286.07FU,unite_v3,89.9
179461,SH010827.07FU,unite_v3,83.5
179468,SH014397.07FU,unite_v3,89.8
179475,SH014397.07FU,unite_v3,89.8
179482,SH215398.07FU,unite_v3,100.0
179489,SH020958.07FU,unite_v3,92.8
179496,SH020958.07FU,unite_v3,92.8
179503,SH221189.07FU,unite_v3,97.8
179510,SH192788.07FU,unite_v3,88.9
179517,SH192788.07FU,unite_v3,88.9
179524,SH192788.07FU,unite_v3,88.9
179531,SH192788.07FU,unite_v3,88.9
179538,SH192788.07FU,unite_v3,88.9
179545,SH494990.07FU,unite_v3,92.8
179552,SH494990.07FU,unite_v3,92.8
179559,SH494990.07FU,unite_v3,92.8
179566,SH494990.07FU,unite_v3,92.8
179573,SH025841.07FU,unite_v3,84.2
179580,SH015434.07FU,unite_v3,95.4
179587,SH015434.07FU,unite_v3,95.4
179594,SH212835.07FU,unite_v3,76.1
179601,SH212835.07FU,unite_v3,76.1
179608,SH212835.07FU,unite_v3,76.1
179615,SH183898.07FU,unite_v3,98.1
179622,SH186929.07FU,unite_v3,96.7
179629,SH186929.07FU,unite_v3,96.7
179636,SH186929.07FU,unite_v3,96.7
179643,SH186929.07FU,unite_v3,96.7
179650,SH526196.07FU,unite_v3,90.0
179657,SH526196.07FU,unite_v3,90.0
179664,SH526196.07FU,unite_v3,90.0
179671,SH181882.07FU,unite_v3,96.9
179678,SH181882.07FU,unite_v3,96.9
179685,SH181882.07FU,unite_v3,96.9
179692,SH472897.07FU,unite_v3,76.8
179699,SH472897.07FU,unite_v3,76.8
179706,SH472897.07FU,unite_v3,76.8
179713,SH180764.07FU,unite_v3,96.0
179720,SH021141.07FU,unite_v3,78.3
179727,SH024937.07FU,unite_v3,94.8
179734,SH183057.07FU,unite_v3,96.7
179741,SH028805.07FU,unite_v3,95.6
179748,SH028805.07FU,unite_v3,95.6
179755,SH028805.07FU,unite_v3,95.6
179762,SH489262.07FU,unite_v3,80.6
179769,SH487826.07FU,unite_v3,100.0
179776,SH487826.07FU,unite_v3,100.0
179783,SH007686.07FU,unite_v3,98.6
179790,SH007686.07FU,unite_v3,98.6
179797,SH201671.07FU,unite_v3,99.3
179804,SH201671.07FU,unite_v3,99.3
179811,SH201671.07FU,unite_v3,99.3
179818,SH201671.07FU,unite_v3,99.3
179825,SH201671.07FU,unite_v3,99.3
179832,SH176095.07FU,unite_v3,99.5
179839,SH176095.07FU,unite_v3,99.5
179846,SH176095.07FU,unite_v3,99.5
179853,SH176095.07FU,unite_v3,99.5
179860,SH176095.07FU,unite_v3,99.5
179867,SH176095.07FU,unite_v3,99.5
179874,SH176095.07FU,unite_v3,99.5
179881,SH176095.07FU,unite_v3,99.5
179888,SH176095.07FU,unite_v3,99.5
179895,SH206662.07FU,unite_v3,90.0
179902,SH206662.07FU,unite_v3,90.0
179909,SH468249.07FU,unite_v3,89.7
179916,SH185758.07FU,unite_v3,98.5
179923,SH208055.07FU,unite_v3,100.0
179930,SH030368.07FU,unite_v3,88.0
179937,SH030368.07FU,unite_v3,88.0
179944,SH194683.07FU,unite_v3,98.7
179951,SH194683.07FU,unite_v3,98.7
179958,SH194683.07FU,unite_v3,98.7
179965,SH194683.07FU,unite_v3,98.7
179972,SH194683.07FU,unite_v3,98.7
179979,SH194683.07FU,unite_v3,98.7
179986,SH194683.07FU,unite_v3,98.7
179993,SH194683.07FU,unite_v3,98.7
180000,SH194683.07FU,unite_v3,98.7
180007,SH202589.07FU,unite_v3,97.5
180014,SH185876.07FU,unite_v3,81.5
180021,SH185876.07FU,unite_v3,81.5
180028,SH219567.07FU,unite_v3,100.0
180035,SH219567.07FU,unite_v3,100.0
180042,SH219567.07FU,unite_v3,100.0
180049,SH219567.07FU,unite_v3,100.0
180056,SH219567.07FU,unite_v3,100.0
180063,SH185972.07FU,unite_v3,97.9
180070,SH185972.07FU,unite_v3,97.9
180077,SH027407.07FU,unite_v3,100.0
180084,SH027407.07FU,unite_v3,100.0
180091,SH027407.07FU,unite_v3,100.0
180098,SH027407.07FU,unite_v3,100.0
180105,SH025830.07FU,unite_v3,97.9
180112,SH025830.07FU,unite_v3,97.9
180119,SH025830.07FU,unite_v3,97.9
180126,SH025830.07FU,unite_v3,97.9
180133,SH487551.07FU,unite_v3,78.8
180140,SH497494.07FU,unite_v3,81.9
180147,SH497494.07FU,unite_v3,81.9
180154,SH497494.07FU,unite_v3,81.9
180161,SH497494.07FU,unite_v3,81.9
180168,SH497494.07FU,unite_v3,81.9
180175,SH026877.07FU,unite_v3,99.5
180182,SH026877.07FU,unite_v3,99.5
180189,SH026877.07FU,unite_v3,99.5
180196,SH026877.07FU,unite_v3,99.5
180203,SH216333.07FU,unite_v3,100.0
180210,SH216333.07FU,unite_v3,100.0
180217,SH488382.07FU,unite_v3,77.6
180224,SH488382.07FU,unite_v3,77.6
180231,SH190174.07FU,unite_v3,100.0
180238,SH190174.07FU,unite_v3,100.0
180245,SH197388.07FU,unite_v3,97.7
180252,SH193238.07FU,unite_v3,90.3
180259,SH180882.07FU,unite_v3,82.9
180266,SH196071.07FU,unite_v3,84.1
180273,SH196071.07FU,unite_v3,84.1
180280,SH196071.07FU,unite_v3,84.1
180287,SH185882.07FU,unite_v3,82.2
180294,SH185882.07FU,unite_v3,82.2
180301,SH185882.07FU,unite_v3,82.2
180308,SH185882.07FU,unite_v3,82.2
180315,SH497494.07FU,unite_v3,86.2
180322,SH497494.07FU,unite_v3,86.2
180329,SH497494.07FU,unite_v3,86.2
180336,SH497494.07FU,unite_v3,86.2
180343,SH217004.07FU,unite_v3,75.5
